title,last_name,first_name,status,raw_time,index_page,day_period,date,pdf_name
Mme,PATRICE,Laurence,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PATRIE,Béatrice,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,PÉCHENARD,Frédéric,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PETIT,Carine,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PIERRE-MARIE,Emmanuelle,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PIRILLO,Aurélie,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,PLIEZ,Eric,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,POLSKI,Olivia,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PRIMET,Raphaëlle,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,PULVAR,Audrey,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,RABADAN,Pierre,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,RAIFAUD,Sylvain,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,RAYMOND-ROSSI,Marie-José,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,REDLER,Jérémy,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,RÉMY-LELEU,Raphaëlle,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,ROLLAND,Carine,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,ROMERO-MICHEL,Jean-Luc,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,SAGASPE,Chloé,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,SAMAKÉ,Hamidou,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,SANCHESRUIVO,Hermano,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,SIMONDON,Paul,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,SIMONNET,Danielle,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,SITBON,Florian,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,SOUYRIS,Anne,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,STIBBE,Elisabeth,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TAÏEB,Karen,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TIMSIT,Alice,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TONOLLI,Mélody,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TORANIAN,Anouch,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TOUBIANA,Marie,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,TYSSANDIER,Anne-Claire,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,VASA,Léa,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,VAUGLIN,François,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,VÉRON,Aurélien,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,VERSINI,Dominique,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,VIRY,Patrick,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,WEIL,Ariel,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,ZIADY,Karim,present,Mercredi 12 octobre 2022 - Matin,48,Matin,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DERAGUENEL,Inès,absent,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GOMES,Barbara,absent,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,MESSAS,Emmanuel,absent,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CANAL,Grégory,forgive,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,SZPINER,Francis,forgive,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BEAUQUIER,Antoine,legit_forgive,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,RIVIER,Emmanuelle,legit_forgive,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,SEBBAH,Hanna,legit_forgive,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,AKKARI,Maya,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,ALPHAND,David,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,AQUA,Jean-Noël,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BADAT-KARAM,Samia,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BADINA-SERPETTE,Frédéric,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BALADI,Vincent,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BALDINI,Véronique,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BAUDRIER,Jacques,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BELLIARD,David,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BERNARD,René-François,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BERTHAULT,Jean-Didier,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BERTHOUT,Florence,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BIDARD,Hélène,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BIRABEN,Anne,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BLAUEL,Célia,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BLOCHE,Patrick,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BOËLLE,Sandra,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BOHBOT,Jack-Yves,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BONNET-OULALDJ,Nicolas,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BOUGERET,Alix,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BOULARD,Geoffroy,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,YvesBOURNAZEL,Pierre-,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BOUX,Anne-Claire,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,BROSSAT,Ian,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BROSSEL,Colombe,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BUCAILLE,Véronique,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,BÜRKLI,Delphine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CAPLIEZ,Stéphane,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CARON-THIBAULT,Gauthier,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,CARRÈRE-GÉE,Marie-Claire,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CASANOVA,Pierre,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,CHARNOZ,Sandrine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CHEVANDIER,Thomas,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CHICHE,Mahor,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,COBLENCE,Emmanuel,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,COCHARD,Maxime,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,COFFIN,Alice,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,CONNAULT,François,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,CORDEBARD,Alexandra,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,COUMET,Jérôme,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,COURTOIS,Daniel-Georges,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,d'HAUTESERRE,Jeanne,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,DAGNAUD,François,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DATI,Rachida,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DAUVERGNE,Emmanuelle,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,PhilippeDAVIAUD,Jean-,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,deCLERMONT-TONNERRE,Claire,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DECOMPREIGNAC,Séverine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,MarieDIDIER,François-,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DOUCERÉ,Marie-Caroline,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,DUMAS,Catherine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,DURAND-RAUCHER,Nour,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,ELAARAJE,Lamia,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,EVREN,Agnès,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,FAUGERON,Corine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,FÉRAUD,Rémi,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,FILOCHE,Léa,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,FLORENTIN,Alexandre,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GABELOTAUD,Afaf,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GALVANI,Jacques,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GARNIER,Nelly,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GARRIGOS,Geneviève,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GATEL,Maud,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GILLET,Jean-Philippe,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GIRARD,Christophe,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GLEIZES,Jérôme,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GOUJON,Philippe,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GOVCIYAN,Alexis,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GRANIER,Rudolph,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GRÉGOIRE,Emmanuel,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,GUHL,Antoinette,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,GUILLOU,Antoine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,HATTE,Paul,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,HERVIEU,Céline,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,HIDALGO,Anne,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,HOCQUARD,Frédéric,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,IBLED,Catherine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,JACQUEMONT,Hélène,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,JAMET-FOURNIER,Boris,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,JEANNETÉ,Nicolas,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,JEMNI,Halima,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KERBOUA,Farida,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KIELEMOËS,Dominique,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KOMITÈS,Pénélope,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KONÉ,Fatoumata,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KOUASSI,Johanne,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,KUSTER,Brigitte,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LAHOUASSA,Anessa,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,LAUSSUCQ,Jean,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LAVILLE,Nathalie,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,LECOQ,Jean-Pierre,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LECOUTURIER,Béatrice,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LECUYER,Catherine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,LEFEVRE,Franck,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,LEJOINDRE,Eric,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LELIÈVRE,Maud,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
Mme,LEMARDELEY,Marie-Christine,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
M,LERT,Dan,present,Mercredi 12 octobre 2022 - Après-midi,49,Après,2022-10-12,"Séance du Conseil de Paris des 11, 12 et 13 octobre 2022"
